pkt_rate,pkt_delay,byte_rate,last_pkt,fid,num_pkt,first_pkt,des_add,pkt_in,duration_1,num_byte,duration_2,pkt_out,pkt_sz,is_broadcast,label
0.7228915662650601,1.3833333333333335,120.72289156626505,1750038133.826029,4685811267150029738,3,1750038129.676029,10.0.0.3,3,4.15,501,4.15,3,167.0,0,1
0.14511681903932663,6.891000000000001,20.89682194166304,1750038133.826063,-3583278057547580138,3,1750038113.1530628,10.0.0.7,3,20.673000000000002,432,20.673000000000002,3,144.0,0,1
0.18144429660094352,5.511333333333333,29.75686464255474,1750038133.826063,3925886181579375956,3,1750038117.292063,10.0.0.4,3,16.534,492,16.534,3,164.0,0,1
0.24137098720733768,4.143,37.17113202993,1750038133.826063,-9187708900461643877,3,1750038121.397063,10.0.0.9,3,12.429,462,12.429,3,154.0,0,1
0.36196911196911197,2.7626666666666666,55.74324324324324,1750038133.826063,-3071732039013345959,3,1750038125.5380628,10.0.0.8,3,8.288,462,8.288,3,154.0,0,1
0.7225433526011561,1.3840000000000001,120.66473988439306,1750038133.826063,4685811267150029738,3,1750038129.674063,10.0.0.3,3,4.152,501,4.152,3,167.0,0,1
0.21195421788893598,4.718,35.39635438745231,1750038143.824622,4685811267150029738,3,1750038129.6706219,10.0.0.3,3,14.154,501,14.154,3,167.0,0,1
0.3988433542726094,2.50725,64.21378003789012,1750038143.824622,2089790319837190712,4,1750038133.7956219,10.0.0.17,4,10.029,644,10.029,4,161.0,0,1
0.56274620146314,1.7770000000000001,74.84524479459763,1750038143.824622,-2556343909012404903,1,1750038142.047622,10.0.0.9,1,1.7770000000000001,133,1.7770000000000001,1,133.0,0,1
0.21192427239333145,4.718666666666667,35.39135348968635,1750038143.831514,4685811267150029738,3,1750038129.675514,10.0.0.3,3,14.156,501,14.156,3,167.0,0,1
0.3988433542726094,2.50725,64.21378003789012,1750038143.831514,2089790319837190712,4,1750038133.8025138,10.0.0.17,4,10.029,644,10.029,4,161.0,0,1
0.5621135469364812,1.779,74.761101742552,1750038143.831514,-2556343909012404903,1,1750038142.0525138,10.0.0.9,1,1.779,133,1.779,1,133.0,0,1
0.2119392440833628,4.718333333333333,35.393853761921584,1750038143.831688,4685811267150029738,3,1750038129.676688,10.0.0.3,3,14.155,501,14.155,3,167.0,0,1
0.3989229081480004,2.50675,64.22658821182807,1750038143.831688,2089790319837190712,4,1750038133.804688,10.0.0.17,4,10.027,644,10.027,4,161.0,0,1
0.5621135469364812,1.779,74.761101742552,1750038143.831688,-2556343909012404903,1,1750038142.052688,10.0.0.9,1,1.779,133,1.779,1,133.0,0,1
0.13374348000534975,7.477,20.59649592082386,1750038143.831926,-9187708900461643877,3,1750038121.400926,10.0.0.9,3,22.431,462,22.431,3,154.0,0,1
0.16402405686167304,6.096666666666667,25.25970475669765,1750038143.831926,-3071732039013345959,3,1750038125.5419261,10.0.0.8,3,18.29,462,18.29,3,154.0,0,1
0.21195421788893598,4.718,35.39635438745231,1750038143.831926,4685811267150029738,3,1750038129.677926,10.0.0.3,3,14.154,501,14.154,3,167.0,0,1
0.39880358923230314,2.5075,64.2073778664008,1750038143.831926,2089790319837190712,4,1750038133.8019261,10.0.0.17,4,10.03,644,10.03,4,161.0,0,1
0.5630630630630631,1.776,74.88738738738739,1750038143.831926,-2556343909012404903,1,1750038142.055926,10.0.0.9,1,1.776,133,1.776,1,133.0,0,1
0.211984171848502,4.717333333333333,35.401356698699836,1750038143.832084,4685811267150029738,3,1750038129.680084,10.0.0.3,3,14.152,501,14.152,3,167.0,0,1
0.40477636106051407,2.4705,58.692572353774544,1750038143.832084,-2614395328456234398,2,1750038138.891084,10.0.0.6,2,4.941,290,4.941,2,145.0,0,1
0.13373751783166904,7.477333333333333,20.595577746077034,1750038143.832167,-9187708900461643877,3,1750038121.400167,10.0.0.9,3,22.432,462,22.432,3,154.0,0,1
0.21196919381049953,4.717666666666667,35.39885536635342,1750038143.832167,4685811267150029738,3,1750038129.6791668,10.0.0.3,3,14.153,501,14.153,3,167.0,0,1
0.39872408293460926,2.508,64.1945773524721,1750038143.832167,2089790319837190712,4,1750038133.8001668,10.0.0.17,4,10.032,644,10.032,4,161.0,0,1
0.4048582995951417,2.47,58.70445344129554,1750038143.832167,-2614395328456234398,2,1750038138.8921669,10.0.0.6,2,4.94,290,4.94,2,145.0,0,1
0.19970044932601097,5.0075,32.151772341487764,1750038153.825312,2089790319837190712,4,1750038133.795312,10.0.0.17,4,20.03,644,20.03,4,161.0,0,1
0.16980811682798438,5.889,22.584479538121922,1750038153.825312,-2556343909012404903,2,1750038142.0473118,10.0.0.9,2,11.778,266,11.778,2,133.0,0,1
0.4617338104582708,2.16575,68.33660394782407,1750038153.825312,9062374787164442156,4,1750038145.1623118,10.0.0.17,4,8.663,592,8.663,4,148.0,0,1
0.19969047975637763,5.00775,32.150167240776796,1750038153.830266,2089790319837190712,4,1750038133.799266,10.0.0.17,4,20.031,644,20.031,4,161.0,0,1
0.16982253545045428,5.8885,22.58639721491042,1750038153.830266,-2556343909012404903,2,1750038142.053266,10.0.0.9,2,11.777,266,11.777,2,133.0,0,1
0.46162723600692446,2.16625,68.32083092902482,1750038153.830266,9062374787164442156,4,1750038145.165266,10.0.0.17,4,8.665,592,8.665,4,148.0,0,1
0.5641748942172073,1.7725,92.524682651622,1750038153.830266,-1067212490500064330,2,1750038150.285266,10.0.0.3,2,3.545,328,3.545,2,164.0,0,1
0.19971041989115781,5.00725,32.15337760247641,1750038153.830377,2089790319837190712,4,1750038133.801377,10.0.0.17,4,20.029,644,20.029,4,161.0,0,1
